TARGET_FLAG,TARGET_AMT,AGE,BLUEBOOK,CAR_AGE,CAR_TYPE,CAR_USE,CLM_FREQ,EDUCATION,HOMEKIDS,HOME_VAL,INCOME,JOB,KIDSDRIV,MSTATUS,MVR_PTS,OLDCLAIM,PARENT1,RED_CAR,REVOKED,SEX,TIF,TRAVTIME,URBANICITY,YOJ,CAR_TYPE_Minivan,CAR_TYPE_PanelTruck,CAR_TYPE_Pickup,CAR_TYPE_SUV,CAR_TYPE_SportsCar,CAR_TYPE_Van,CAR_USE_Commercial,CAR_USE_Private,EDUCATION_<HighSchool,EDUCATION_Bachelors,EDUCATION_HighSchool,EDUCATION_Masters,EDUCATION_PhD,JOB_BlueCollar,JOB_Clerical,JOB_Doctor,JOB_HomeMaker,JOB_Lawyer,JOB_Manager,JOB_NotInf,JOB_Professional,JOB_Student,KIDSDRIV_0,KIDSDRIV_1,MSTATUS_No,MSTATUS_Yes,PARENT1_No,PARENT1_Yes,RED_CAR_No,RED_CAR_Yes,REVOKED_No,REVOKED_Yes,SEX_F,SEX_M,URBANICITY_Rural,URBANICITY_Urban
0,0.0,28.0,27160,1.0,Minivan,Private,0,HighSchool,2,137615.0,34043.0,Manager,0,No,0,0,Yes,No,Yes,M,1,32,Urban,12.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1
0,0.0,44.0,27300,14.0,Pickup,Commercial,0,PhD,2,497746.0,188428.0,NotInf,0,Yes,1,0,No,No,No,F,7,35,Urban,11.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,34.0,24350,11.0,PanelTruck,Commercial,4,Masters,1,400336.0,147478.0,NotInf,0,Yes,0,3210,No,No,No,M,1,46,Urban,11.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
0,0.0,40.0,1500,1.0,SUV,Private,0,HighSchool,2,0.0,0.0,HomeMaker,0,Yes,2,0,No,No,No,F,4,57,Rural,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
1,6445.0,32.0,3540,1.0,SUV,Private,0,HighSchool,3,156621.0,36343.0,Clerical,0,Yes,3,0,No,No,No,F,1,46,Urban,14.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
1,13810.012473,37.0,24850,7.0,PanelTruck,Commercial,0,Bachelors,2,333680.0,107961.0,BlueCollar,1,Yes,0,0,No,Yes,Yes,M,1,44,Urban,10.027367444927346,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1
0,0.0,56.0,20750,7.0,Van,Commercial,0,Bachelors,3,372715.0,136526.0,BlueCollar,0,Yes,0,0,No,Yes,No,M,10,10,Urban,17.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,46.0,14370,10.0,Minivan,Private,2,HighSchool,0,0.0,82742.0,Manager,0,No,0,12502,No,No,No,M,7,25,Urban,11.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
1,5134.0,37.0,6690,14.0,Pickup,Private,0,PhD,0,127238.0,14941.0,Manager,0,Yes,0,0,No,No,No,M,4,33,Urban,14.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
0,0.0,41.0,6240,21.0,SUV,Private,0,Masters,0,0.0,85545.0,Lawyer,0,No,0,0,No,No,No,F,1,36,Urban,3.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.0,51.0,23380,8.916782099665603,PanelTruck,Commercial,3,Masters,0,267988.0,75375.0,NotInf,0,No,6,952,No,Yes,No,M,4,28,Urban,9.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
0,0.0,52.0,12140,1.0,SportsCar,Private,2,HighSchool,0,117638.0,25894.0,Clerical,0,Yes,0,3982,No,No,No,F,7,36,Urban,13.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
1,3725.0,41.0,8790,10.0,Minivan,Private,0,HighSchool,0,200442.0,53008.0,BlueCollar,0,Yes,1,0,No,Yes,No,M,1,42,Urban,12.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,56.0,13880,1.0,Minivan,Private,0,Masters,0,217027.0,63891.0,Manager,0,Yes,0,0,No,Yes,No,M,1,21,Urban,13.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,55.0,17070,1.0,Van,Private,2,Bachelors,0,311279.0,86516.0,Professional,0,Yes,4,31798,No,Yes,No,M,6,52,Urban,15.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,51.0,7000,10.0,Pickup,Private,0,Masters,0,215748.0,55037.0,Lawyer,0,Yes,0,0,No,Yes,No,M,3,24,Urban,14.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,47.0,21890,9.0,Van,Commercial,0,PhD,0,0.0,139885.0,NotInf,0,No,1,0,No,Yes,No,M,6,35,Rural,10.651365637290581,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0
0,0.0,57.0,14350,13.0,Minivan,Private,0,Masters,2,0.0,71518.0,Manager,0,No,0,0,Yes,No,No,M,4,5,Urban,16.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1
0,0.0,52.0,14530,9.129794186033708,SUV,Commercial,0,Bachelors,0,0.0,78348.0,BlueCollar,0,No,0,0,No,No,No,F,7,5,Rural,11.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1,14508.964117,41.0,13030,15.0,SUV,Private,1,Masters,0,109155.0,0.0,HomeMaker,0,No,3,2334,No,No,No,F,1,47,Urban,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.0,33.0,4800,10.0,Minivan,Private,0,Bachelors,2,295952.0,92052.0,Professional,0,Yes,1,0,No,No,No,M,1,33,Urban,15.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
0,0.0,50.0,14460,13.0,Minivan,Private,0,Bachelors,0,173821.0,51553.0,Manager,0,No,0,0,No,Yes,No,M,1,17,Urban,10.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
0,0.0,50.0,14530,10.0,Minivan,Private,0,Masters,0,239936.0,62830.0,Lawyer,0,Yes,0,0,No,No,No,M,1,39,Urban,11.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
0,0.0,66.0,13390,1.0,SportsCar,Private,0,HighSchool,0,87347.0,14815.0,Clerical,0,Yes,2,0,No,No,No,F,4,12,Rural,13.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
0,0.0,42.0,14510,12.0,Minivan,Commercial,0,Bachelors,0,201094.0,61182.0,BlueCollar,0,Yes,0,0,No,Yes,No,M,6,24,Rural,11.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0
0,0.0,47.0,14310,8.675756777051658,Minivan,Private,2,HighSchool,0,165540.0,47355.0,BlueCollar,0,Yes,0,11087,No,Yes,No,F,4,49,Urban,13.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1
0,0.0,36.0,14160,1.0,Minivan,Private,0,HighSchool,2,175140.0,45034.0,Manager,0,No,1,0,Yes,No,No,M,7,5,Urban,8.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1
1,5052.0,37.0,5200,1.0,Minivan,Private,1,<HighSchool,0,165820.0,33236.0,Clerical,0,No,4,1020,No,Yes,No,M,1,49,Urban,12.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
1,3538.0,46.0,10630,1.0,Pickup,Commercial,0,HighSchool,0,152064.0,45300.0,BlueCollar,0,Yes,1,0,No,Yes,No,M,1,28,Urban,11.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,36.0,14960,16.0,Minivan,Private,0,Masters,1,289177.0,98573.0,Manager,0,Yes,3,0,No,No,No,F,6,62,Urban,12.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,40.0,16010,1.0,Minivan,Private,0,Bachelors,3,256761.0,88075.0,Professional,0,No,1,0,Yes,No,No,M,4,34,Urban,11.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1
0,0.0,43.0,20710,16.0,Van,Commercial,3,Masters,2,264359.0,82947.0,Professional,1,Yes,5,3963,No,Yes,No,M,4,35,Urban,17.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,47.0,24640,8.0,Minivan,Private,0,Masters,0,176211.0,33645.0,Lawyer,0,No,0,0,No,Yes,No,M,6,29,Rural,10.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0
0,0.0,40.0,12400,1.0,SUV,Commercial,3,HighSchool,2,0.0,55172.0,BlueCollar,1,No,6,7947,Yes,No,No,F,4,22,Rural,14.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
1,3746.0,72.0,14330,20.0,SUV,Private,2,Masters,0,249478.0,56313.0,Lawyer,0,Yes,7,1391,No,Yes,No,M,6,20,Urban,16.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,47.0,15580,15.0,SUV,Private,2,Bachelors,0,146435.0,36070.0,Manager,0,Yes,4,4963,No,No,No,F,1,29,Urban,12.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,40.0,15450,9.0,Minivan,Private,0,HighSchool,0,210922.0,52718.0,Professional,0,No,0,0,No,Yes,No,M,13,23,Urban,7.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
0,0.0,47.0,27270,12.0,Minivan,Private,0,PhD,0,288719.0,96111.0,Doctor,0,Yes,1,0,No,Yes,No,M,6,26,Urban,14.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,45.0,6550,12.0,SUV,Private,1,Bachelors,3,0.0,36912.0,Clerical,1,No,7,3791,Yes,No,No,F,12,60,Urban,14.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1
0,0.0,29.0,8190,13.0,SUV,Private,2,PhD,4,319400.0,126263.0,Manager,0,Yes,0,26785,No,No,Yes,F,6,39,Urban,12.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
0,0.0,50.0,30560,9.0,SportsCar,Private,0,Bachelors,0,0.0,91116.0,Professional,0,No,0,0,No,No,No,F,1,36,Urban,11.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.0,47.0,18000,1.0,Van,Commercial,0,HighSchool,0,208703.0,50152.0,BlueCollar,0,Yes,1,0,No,No,No,M,6,60,Rural,11.0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
1,3567.0,25.0,4000,1.0,SportsCar,Commercial,2,HighSchool,2,0.0,0.0,Student,0,Yes,6,9870,No,No,No,F,3,21,Rural,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0
0,0.0,47.0,14570,10.0,Pickup,Commercial,1,PhD,0,223808.0,83689.0,NotInf,0,Yes,6,9597,No,No,No,F,10,43,Urban,10.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
1,8047.0,46.0,22820,12.0,PanelTruck,Commercial,0,Masters,0,323579.0,109953.0,NotInf,0,No,1,0,No,Yes,No,M,1,18,Urban,10.674298584914895,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
1,5436.0,36.0,16430,10.0,SUV,Commercial,0,HighSchool,0,0.0,41674.0,BlueCollar,0,No,0,0,No,No,No,F,7,19,Urban,12.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,15196.341919,39.0,23610,16.0,Minivan,Private,1,Masters,2,104081.0,18806.0,Manager,1,Yes,0,30328,No,Yes,No,M,10,25,Urban,10.381498894337957,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,47.0,5180,1.0,Minivan,Private,0,Masters,0,329229.0,121991.0,Manager,0,Yes,1,0,No,Yes,No,F,8,18,Urban,9.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1
0,0.0,37.0,21430,4.0,Minivan,Commercial,0,HighSchool,3,108109.0,28196.0,BlueCollar,1,Yes,2,0,No,No,No,F,15,24,Urban,12.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,55.0,13980,12.0,Minivan,Private,0,Masters,0,316981.0,101395.0,Lawyer,0,Yes,0,0,No,No,No,M,4,14,Urban,14.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
0,0.0,44.0,18740,19.0,Minivan,Private,0,Masters,2,291800.0,91329.0,Lawyer,0,Yes,0,0,No,No,No,F,1,49,Urban,15.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,46.0,25070,17.0,PanelTruck,Commercial,0,Masters,0,290572.0,100022.0,Professional,0,No,0,0,No,Yes,No,M,1,28,Urban,9.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
0,0.0,56.0,27640,11.0,Pickup,Commercial,0,Bachelors,2,213596.0,60286.0,BlueCollar,0,Yes,0,0,No,No,No,F,1,43,Rural,11.218297308346282,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
0,0.0,44.0,21340,1.0,Minivan,Commercial,0,HighSchool,3,200468.0,57123.0,BlueCollar,1,Yes,0,0,No,No,No,F,4,5,Urban,16.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,35.0,17730,6.0,Van,Commercial,0,Bachelors,0,0.0,60185.0,Professional,0,No,0,0,No,Yes,No,F,4,54,Rural,11.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0
0,0.0,69.0,17200,20.0,SUV,Private,0,Masters,0,231014.0,60965.0,Lawyer,0,Yes,3,0,No,No,No,F,6,13,Urban,12.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,54.0,20930,11.0,Van,Commercial,0,Masters,0,217164.0,45044.0,NotInf,0,Yes,0,0,No,Yes,No,M,11,16,Urban,13.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,43.0,20030,8.129219943008476,SUV,Private,0,PhD,0,0.0,142297.0,NotInf,0,No,2,0,No,No,No,F,4,6,Urban,11.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.0,55.0,27990,5.0,SUV,Private,0,Bachelors,0,0.0,86663.0,Professional,0,No,0,0,No,No,No,F,17,6,Urban,10.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.0,48.0,31500,9.0,SUV,Commercial,0,HighSchool,0,0.0,45534.0,BlueCollar,0,No,0,0,No,No,No,F,4,50,Rural,11.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0.0,48.0,13810,6.0,Minivan,Private,1,<HighSchool,0,159568.0,20887.0,Clerical,0,Yes,2,3220,No,No,No,M,5,15,Urban,13.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
1,2071.0,48.0,21170,8.0,Van,Commercial,2,Bachelors,0,0.0,92234.0,BlueCollar,0,No,1,20699,No,No,Yes,M,10,27,Urban,10.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
1,1425.0,57.0,12540,11.0,Minivan,Commercial,2,HighSchool,0,0.0,0.0,Student,0,Yes,0,25429,No,Yes,Yes,M,4,37,Rural,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0
0,0.0,46.0,17880,16.0,Van,Private,0,Masters,0,136712.0,40577.0,Manager,0,Yes,0,0,No,Yes,No,M,16,44,Urban,11.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,27.0,20120,1.0,Van,Private,0,<HighSchool,3,0.0,30125.0,Student,0,No,0,0,Yes,No,No,M,1,5,Urban,11.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1
0,0.0,37.0,7450,11.0,Pickup,Commercial,0,Bachelors,2,0.0,0.0,Student,1,No,2,0,Yes,Yes,No,M,1,33,Urban,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1
1,1317.0,54.0,6900,10.0,SUV,Private,0,Bachelors,1,76992.0,0.0,HomeMaker,1,Yes,2,0,No,No,No,F,6,13,Urban,11.077497776087265,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,55.0,7000,7.0,SUV,Private,0,Bachelors,0,333533.0,115656.0,Manager,0,Yes,4,0,No,No,No,F,7,44,Urban,13.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,53.0,12280,16.0,SUV,Private,2,Masters,0,199023.0,54839.0,Lawyer,0,No,1,5536,No,No,No,F,15,43,Urban,7.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.0,46.0,16570,9.0,Minivan,Private,0,Masters,0,257180.0,75739.0,Manager,0,Yes,0,0,No,No,No,F,7,28,Urban,10.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,48.0,11720,9.0,SUV,Private,0,Bachelors,0,210563.0,73502.0,Professional,0,Yes,0,0,No,No,No,F,13,25,Urban,8.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,56.0,35280,11.0,PanelTruck,Commercial,0,Bachelors,0,247954.0,79293.0,BlueCollar,0,No,0,0,No,Yes,No,M,1,66,Rural,7.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0
0,0.0,27.0,7440,6.0,Minivan,Private,4,<HighSchool,0,0.0,32428.0,BlueCollar,0,No,5,6144,No,Yes,No,M,4,40,Urban,9.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
1,10453.355991,42.0,17630,1.0,Van,Commercial,0,HighSchool,0,0.0,51695.0,Professional,0,No,1,0,No,Yes,No,M,10,29,Urban,6.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
1,6588.0,50.0,13960,4.0,SUV,Private,3,<HighSchool,0,251674.0,74578.0,BlueCollar,0,Yes,5,34479,No,No,Yes,F,1,45,Urban,12.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
1,2027.0,55.0,18710,13.0,SUV,Private,2,Masters,0,335023.0,122070.0,Lawyer,0,Yes,3,4118,No,No,No,F,4,42,Rural,15.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
0,0.0,46.0,17000,12.0,SportsCar,Private,3,Bachelors,0,0.0,108980.0,Manager,0,No,3,1420,No,No,No,F,10,40,Urban,6.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.0,36.0,21260,12.0,SUV,Private,0,PhD,0,357482.0,160878.0,Manager,0,Yes,1,0,No,No,No,F,4,35,Urban,10.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,62.0,15240,15.0,SportsCar,Private,0,Masters,0,243941.0,75381.0,Manager,0,Yes,3,0,No,No,No,F,10,48,Urban,14.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
1,1731.0,41.0,11510,1.0,SUV,Commercial,0,HighSchool,1,134169.0,59053.0,BlueCollar,1,Yes,3,0,No,No,No,F,1,36,Urban,11.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1
1,26187.937223,41.0,36980,5.0,PanelTruck,Commercial,0,Bachelors,1,0.0,59115.0,Professional,0,No,4,0,Yes,Yes,No,M,6,25,Urban,14.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1
1,520.0,32.0,8620,1.0,Pickup,Commercial,0,<HighSchool,2,197120.0,59905.0,BlueCollar,0,No,4,0,Yes,Yes,Yes,M,1,23,Urban,11.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
0,0.0,31.0,10150,1.0,Minivan,Commercial,0,HighSchool,3,0.0,55504.0,BlueCollar,0,No,0,0,Yes,No,No,F,1,11,Urban,13.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
0,0.0,53.0,16690,12.0,Van,Private,0,Bachelors,0,0.0,48194.0,Professional,0,No,0,0,No,Yes,No,M,1,42,Urban,7.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
0,0.0,36.0,41790,8.0,Van,Private,0,Bachelors,0,0.0,76535.0,HomeMaker,0,No,0,0,No,No,No,F,1,61,Rural,6.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0.0,44.0,12930,1.0,SUV,Private,2,HighSchool,3,134918.0,42223.0,Clerical,0,Yes,0,19731,No,No,No,F,6,24,Urban,17.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,31.0,13560,8.0,Minivan,Private,2,Bachelors,2,200268.0,71763.0,Clerical,0,Yes,3,9251,No,Yes,No,M,3,14,Urban,13.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
